ID,RA (deg),DEC (deg),cluster redshift,radial velocity(km/s),Comoving Distance(Mpc/h),r_200(Mpc/h),N_200,sigma_200(km/s),lower error in sigma_200(km/s),upper error in sigma_200(km/s),"M_200 cls mass (10^14 M_sun, NFW)","error in M_200 cls mass (10^14 M_sun, NFW)",R_s (Mpc/h),error in r_s (Mpc/h),"M_s (10^14 M_sun, NFW)","error in M_s (10^14 M_sun, NFW)"
313,162.88895,7.1437713,0.1117181,31631.842,326.32657,0.88644411,7,418.47855,-129.2088,152.08714,1.80E+14,1.26E+14,0.08,0.056,2.21E+13,1.55E+13
314,229.78662,4.4794591,0.03799313,11173.832,112.91921,0.90751972,57,466.52335,-73.296293,119.57004,1.80E+14,5.32E+13,0.23,0.068,4.34E+13,1.28E+13
315,176.62597,28.929374,0.1499947,41627.522,434.09019,0.87451266,9,504.98459,-152.32635,228.70713,1.80E+14,1.27E+14,0.13,0.092,2.96E+13,2.09E+13
316,137.55644,13.723513,0.11636164,32866.978,339.5114,0.88399116,10,404.12527,-144.81765,204.70299,1.79E+14,3.59E+13,0.02,0.004,1.22E+13,2.45E+12
317,130.18271,43.664238,0.13476231,37700.087,391.45589,0.87715673,6,355.80237,-175.8026,135.94409,1.79E+14,7.86E+13,0.1,0.044,2.50E+13,1.10E+13
318,206.3993,5.7459555,0.126555,35556.417,368.34661,0.8792478,14,495.35863,-148.05914,259.83848,1.78E+14,5.74E+13,0.56,0.18,1.03E+14,3.33E+13
319,159.21011,44.836687,0.1247899,35092.857,363.36406,0.87897898,29,520.15783,-94.302353,156.39403,1.78E+14,5.82E+13,0.22,0.072,4.25E+13,1.39E+13
320,224.02932,47.428734,0.08533963,24496.156,250.84753,0.8901379,14,461.2602,-98.798829,116.21932,1.78E+14,8.00E+13,0.16,0.072,3.32E+13,1.49E+13
321,211.88489,27.797526,0.16449395,45304.695,474.36321,0.86542602,8,549.2159,-121.49477,157.88603,1.77E+14,9.04E+13,0.18,0.092,3.67E+13,1.87E+13
322,321.46744,0.917059,0.1367114,38206.329,396.92979,0.87345382,42,605.47123,-110.27799,134.92885,1.77E+14,4.97E+13,0.37,0.104,6.70E+13,1.88E+13
323,315.74391,0.83733309,0.1358867,37992.261,394.61433,0.87341393,16,552.57656,-120.59914,164.75473,1.77E+14,5.65E+13,0.3,0.096,5.50E+13,1.76E+13
324,11.561594,0.024149691,0.113456,32094.838,331.26473,0.87949975,38,518.43555,-75.551679,91.229421,1.76E+14,4.88E+13,0.13,0.036,2.89E+13,8.00E+12
325,262.65332,54.697908,0.099341597,28309.183,291.03525,0.88357719,8,377.54673,-243.55721,226.52047,1.76E+14,6.58E+13,0.15,0.056,3.17E+13,1.18E+13
326,173.87313,21.054294,0.1644814,45301.538,474.32848,0.86376451,10,533.60949,-193.88712,284.35949,1.76E+14,9.15E+13,0.2,0.104,3.95E+13,2.06E+13
327,119.8407,27.141437,0.097467455,27802.145,285.67225,0.88331508,23,540.17783,-142.28434,205.54243,1.76E+14,5.95E+13,0.13,0.044,2.87E+13,9.72E+12
328,217.42169,5.4236483,0.11224353,31771.915,327.82001,0.68368865,12,422.97528,-93.071586,161.25813,8.27E+13,2.81E+13,0.2,0.068,2.24E+13,7.63E+12
329,200.1801,21.290236,0.088949235,25484.629,261.23411,0.88545648,20,484.58799,-115.79834,160.17847,1.76E+14,4.86E+13,0.52,0.144,9.31E+13,2.58E+13
330,232.42761,11.578027,0.073783575,21305.785,217.47181,0.88947021,17,447.14437,-164.23701,271.02695,1.75E+14,6.01E+13,0.28,0.096,5.06E+13,1.74E+13
331,140.25171,6.8716399,0.078915928,22727.574,232.31803,0.88652671,16,513.65693,-195.38847,224.53216,1.74E+14,5.34E+13,0.17,0.052,3.41E+13,1.04E+13
332,194.83318,30.02488,0.08393214,24109.683,246.79252,0.88456743,18,531.21051,-142.46134,151.09979,1.74E+14,5.38E+13,0.22,0.068,4.14E+13,1.28E+13
333,223.67306,18.635658,0.05842299,17003.963,172.81823,0.89176155,71,525.18695,-63.031846,78.610247,1.74E+14,5.09E+13,0.26,0.076,4.71E+13,1.38E+13
334,259.77412,32.932249,0.10800668,30640.138,315.76635,0.87721723,11,500.54433,-139.97381,173.9831,1.74E+14,6.03E+13,0.15,0.052,3.14E+13,1.09E+13
335,23.527357,27.982722,0.071502145,20671.275,210.86052,0.88745829,13,491.48415,-89.414256,151.33027,1.74E+14,6.45E+13,0.28,0.104,5.03E+13,1.87E+13
336,216.51385,37.83296,0.167446,46046.103,482.52577,0.85815574,12,536.30592,-163.02248,212.96653,1.73E+14,4.73E+13,0.19,0.052,3.76E+13,1.03E+13
337,235.36507,4.7392444,0.1090774,30926.65,318.81492,0.8746099,14,483.25557,-146.66637,193.49572,1.73E+14,6.27E+13,0.11,0.04,2.56E+13,9.30E+12
338,337.01959,0.94515494,0.088969315,25490.117,261.29184,0.8802579,14,574.09319,-149.10515,144.78847,1.72E+14,6.38E+13,0.4,0.148,7.00E+13,2.59E+13
339,176.22421,51.266982,0.1298138,36409.902,377.53392,0.86796017,13,541.18488,-127.57293,167.24445,1.72E+14,6.54E+13,0.4,0.152,7.09E+13,2.69E+13
340,155.86173,20.521336,0.12946975,36319.939,376.56468,0.86750344,10,568.41836,-116.63599,168.01907,1.72E+14,5.50E+13,0.2,0.064,3.85E+13,1.23E+13
341,139.27024,52.706433,0.1887968,51335.838,541.18804,0.84877117,22,481.11518,-87.420748,126.43309,1.71E+14,5.54E+13,0.21,0.068,4.05E+13,1.31E+13
342,219.18504,18.924162,0.1145797,32393.738,334.45539,0.87066291,9,497.65221,-167.32308,199.03535,1.71E+14,4.56E+13,0.03,0.008,1.36E+13,3.62E+12
343,182.65695,36.632548,0.083022397,23859.573,244.17005,0.87928356,16,501.62656,-150.01433,258.91794,1.71E+14,5.41E+13,0.24,0.076,4.38E+13,1.39E+13
344,125.65328,6.9558551,0.081653421,23482.75,240.22157,0.87944728,14,520.23203,-180.54058,287.24284,1.71E+14,5.17E+13,0.74,0.224,1.37E+14,4.16E+13
345,170.85875,19.583314,0.1035479,29443.437,303.0538,0.87279647,26,478.84331,-82.957646,104.81246,1.71E+14,5.12E+13,0.56,0.168,9.97E+13,2.99E+13
346,144.76064,22.585189,0.088851236,25457.843,260.95236,0.87676345,6,345.53105,-78.057679,105.44748,1.70E+14,9.09E+13,0.12,0.064,2.66E+13,1.42E+13
347,167.08354,44.00857,0.05872959,17090.512,173.71275,0.88505944,65,541.23318,-70.907668,84.741659,1.70E+14,6.09E+13,0.19,0.068,3.61E+13,1.29E+13
348,244.3978,35.062466,0.031750145,9367.4216,94.50006,0.89176374,87,517.73285,-61.100222,79.483978,1.70E+14,4.45E+13,0.29,0.076,5.04E+13,1.32E+13
349,162.24107,34.80376,0.117814,33252.007,343.62891,0.86730617,9,510.29884,-128.92139,191.49955,1.70E+14,9.70E+13,0.14,0.08,2.95E+13,1.68E+13
350,259.4292,32.54611,0.107593,30529.354,314.58809,0.87006769,17,510.54644,-98.994954,113.91009,1.70E+14,6.22E+13,0.24,0.088,4.38E+13,1.61E+13
351,207.42801,16.508567,0.09410509,26889.901,276.03812,0.87389482,10,434.86846,-157.04108,116.87704,1.70E+14,5.94E+13,0.4,0.14,6.93E+13,2.43E+13
352,211.50392,6.2440337,0.08373633,24055.871,246.22817,0.87646402,28,527.41566,-96.545528,123.62815,1.69E+14,1.95E+13,1.01,0.116,2.04E+14,2.35E+13
353,128.85967,27.474204,0.09385074,26820.758,275.30869,0.87292461,9,521.62203,-236.36227,286.80979,1.69E+14,5.29E+13,0.46,0.144,7.98E+13,2.50E+13
354,243.26635,30.893956,0.05070968,14817.397,150.27133,0.88510391,53,509.09012,-81.38001,103.78681,1.69E+14,5.07E+13,0.12,0.036,2.62E+13,7.87E+12
355,133.65796,41.920977,0.13892715,38780.51,403.14597,0.85933902,14,503.26372,-127.24638,213.5912,1.69E+14,5.74E+13,0.4,0.136,7.01E+13,2.38E+13
356,322.63536,-0.024630298,0.13523155,37822.064,392.77422,0.85993892,27,495.23434,-85.402196,137.69455,1.68E+14,5.21E+13,0.53,0.164,9.42E+13,2.91E+13
357,353.86354,1.042022,0.08488655,24371.811,249.5425,0.87352047,44,552.30016,-76.372127,89.085436,1.68E+14,4.59E+13,0.19,0.052,3.60E+13,9.85E+12
358,156.08691,37.513723,0.098600073,28108.691,288.91392,0.869464,13,490.2862,-175.5202,352.97209,1.68E+14,1.04E+14,0.11,0.068,2.49E+13,1.54E+13
359,233.00623,58.927324,0.06778572,19634.368,200.07517,0.8775329,19,550.6807,-153.04299,162.55454,1.67E+14,6.69E+13,0.09,0.036,2.20E+13,8.81E+12
360,177.05901,29.108076,0.05123922,14968.076,151.82188,0.88134901,10,656.7041,-253.43068,370.12497,1.67E+14,1.53E+14,0.07,0.064,1.92E+13,1.75E+13
361,219.37098,-0.26667232,0.1376496,38449.622,399.56272,0.85649335,10,483.09016,-112.56855,184.92614,1.67E+14,6.67E+13,0.17,0.068,3.34E+13,1.34E+13
362,179.12898,4.9742981,0.073474225,21219.839,216.57578,0.87369547,33,486.81991,-80.2433,114.05767,1.66E+14,4.35E+13,0.29,0.076,5.02E+13,1.32E+13
363,115.96652,33.856104,0.1254739,35272.599,365.2954,0.85820138,6,555.32324,-300.23195,325.47517,1.66E+14,8.10E+13,0.18,0.088,3.46E+13,1.69E+13
364,191.59371,7.8911079,0.1106395,31344.049,323.25961,0.86196714,8,539.99155,-354.43416,330.47271,1.65E+14,8.17E+13,0.17,0.084,3.30E+13,1.63E+13
365,246.95006,40.967925,0.029824495,8807.8836,88.807849,0.8845162,143,508.89221,-39.411486,44.490759,1.65E+14,1.73E+13,1.03,0.108,2.02E+14,2.12E+13
366,197.10188,-1.2949811,0.085309686,24487.94,250.76129,0.86886494,10,456.41538,-223.25784,261.18442,1.65E+14,7.55E+13,0.14,0.064,2.87E+13,1.31E+13
367,136.69192,10.311127,0.13534915,37852.625,393.10458,0.85449367,17,559.3221,-136.18294,157.90642,1.65E+14,9.25E+13,0.05,0.028,1.64E+13,9.16E+12
368,220.6662,9.3703937,0.1684292,46292.49,485.24158,0.84470078,8,449.4104,-107.4123,139.52674,1.65E+14,7.49E+13,0.15,0.068,3.06E+13,1.39E+13
369,340.74625,-0.16857142,0.0563624,16421.559,166.80299,0.8768252,17,561.07044,-186.56851,188.64826,1.65E+14,5.16E+13,0.32,0.1,5.44E+13,1.70E+13
370,213.75959,16.907188,0.04340802,12731.209,128.85163,0.8802036,15,484.97887,-186.59415,177.49593,1.65E+14,6.60E+13,0.2,0.08,3.66E+13,1.46E+13
371,168.48593,-0.34696122,0.10006495,28504.607,293.10385,0.86396629,18,449.33326,-119.11606,209.94742,1.65E+14,4.40E+13,0.33,0.088,5.66E+13,1.51E+13
372,234.6739,23.716335,0.13145858,36839.514,382.16519,0.85486292,11,437.23269,-126.57545,171.48916,1.65E+14,5.27E+13,0.25,0.08,4.47E+13,1.43E+13
373,127.14769,24.615579,0.086804885,24897.871,255.06599,0.86715739,30,502.65697,-92.542488,137.57505,1.65E+14,4.75E+13,0.18,0.052,3.41E+13,9.84E+12
374,126.47288,4.5849332,0.1022759,29100.98,299.422,0.86208297,22,500.90658,-82.728985,135.42644,1.64E+14,6.02E+13,0.24,0.088,4.27E+13,1.57E+13
375,158.57775,39.322883,0.1154868,32634.756,337.02972,0.85804632,12,504.87962,-131.42813,165.11974,1.64E+14,5.78E+13,0.42,0.148,7.17E+13,2.53E+13
376,338.04727,0.083673496,0.0391678,11512.422,116.37892,0.87886299,13,539.00754,-411.71651,378.49577,1.64E+14,8.93E+13,0.11,0.06,2.42E+13,1.32E+13
377,180.8843,51.726366,0.06205153,18026.466,183.39622,0.87243736,20,562.1016,-156.48004,262.57463,1.64E+14,5.54E+13,0.13,0.044,2.69E+13,9.12E+12
378,153.44545,19.755841,0.11205785,31722.424,327.29229,0.85790074,31,513.94369,-110.30395,153.55659,1.63E+14,4.36E+13,0.09,0.024,2.18E+13,5.80E+12
379,234.08274,15.885782,0.14870147,41296.654,430.48347,0.84706656,10,326.51938,-87.38626,135.0045,1.63E+14,7.62E+13,0.12,0.056,2.60E+13,1.21E+13
380,220.00269,37.096622,0.09756001,27827.209,285.93722,0.85997063,20,493.80108,-98.000219,108.26554,1.62E+14,7.67E+13,0.11,0.052,2.43E+13,1.15E+13
381,201.5907,0.20672358,0.08283941,23809.236,243.64242,0.86400109,23,482.04369,-128.45305,209.90969,1.62E+14,5.51E+13,0.2,0.068,3.64E+13,1.24E+13
382,18.249904,15.50148,0.04388874,12869.046,130.26412,0.87385172,54,569.42961,-89.699805,124.64329,1.62E+14,4.31E+13,0.09,0.024,2.13E+13,5.68E+12
383,325.73136,-6.8867106,0.05312929,15505.211,157.35304,0.8711062,41,531.64653,-76.656904,112.26218,1.61E+14,4.31E+13,0.12,0.032,2.53E+13,6.75E+12
384,11.459058,-0.86069699,0.110154,31214.398,321.87857,0.85509186,24,601.54789,-155.05606,205.78317,1.61E+14,5.53E+13,0.14,0.048,2.83E+13,9.70E+12
385,174.87613,23.696134,0.034123385,10055.492,101.50833,0.87577128,11,437.20763,-302.02393,142.96363,1.61E+14,8.86E+13,0.08,0.044,1.99E+13,1.09E+13
386,227.51293,3.2152069,0.04508682,13212.272,133.783,0.87263549,15,430.72044,-82.540962,121.589,1.61E+14,4.75E+13,0.38,0.112,6.27E+13,1.85E+13
387,258.88529,57.421944,0.02930426,8656.528,87.269162,0.87672247,77,507.97086,-58.307587,75.6619,1.61E+14,4.65E+13,0.18,0.052,3.31E+13,9.55E+12
388,159.22639,50.121513,0.044789025,13127,132.90853,0.87238238,39,505.94743,-98.000083,155.23299,1.61E+14,5.06E+13,0.14,0.044,2.78E+13,8.75E+12
389,122.75859,35.971131,0.081847747,23536.274,240.78222,0.86208643,30,480.18099,-82.559207,110.47013,1.61E+14,4.40E+13,0.19,0.052,3.48E+13,9.53E+12
390,159.92731,44.738136,0.04988385,14582.242,147.85244,0.87052943,22,555.48544,-108.70921,144.63894,1.61E+14,6.43E+13,0.08,0.032,1.99E+13,7.96E+12
391,155.62879,2.3125534,0.07163299,20707.707,211.23989,0.86421572,25,519.9753,-95.836842,156.38237,1.60E+14,5.42E+13,0.32,0.108,5.36E+13,1.81E+13
392,242.96569,20.981251,0.08652652,24821.602,254.26481,0.85985046,34,541.74076,-74.873062,94.922462,1.60E+14,5.06E+13,0.19,0.06,3.48E+13,1.10E+13
393,217.93222,19.99878,0.1008432,28714.692,295.32862,0.85481073,19,503.91248,-134.61182,165.65141,1.60E+14,5.54E+13,0.15,0.052,2.94E+13,1.02E+13
394,250.42616,40.197708,0.030607592,9035.5627,91.123295,0.87379626,21,359.99532,-84.986633,153.63698,1.60E+14,5.89E+13,0.13,0.048,2.63E+13,9.70E+12
395,350.71848,29.956044,0.1382354,38601.403,401.20605,0.84345993,16,521.91499,-130.96702,177.9014,1.59E+14,9.56E+13,0.12,0.072,2.55E+13,1.53E+13
396,201.3291,57.590532,0.1164712,32896.043,339.8221,0.84945977,30,535.23091,-104.53412,170.04164,1.59E+14,4.12E+13,0.34,0.088,5.72E+13,1.48E+13
397,133.53532,29.051822,0.084720555,24326.24,249.0643,0.85821548,31,526.56583,-99.290894,132.6989,1.59E+14,4.52E+13,0.31,0.088,5.19E+13,1.47E+13
398,134.94341,0.58294263,0.01310853,3904.0834,39.182153,0.87771847,7,494.84022,-282.61485,284.66176,1.59E+14,7.83E+13,0.13,0.064,2.61E+13,1.29E+13
399,157.10657,9.6281382,0.10783115,30593.137,315.26642,0.85082547,18,395.99464,-78.899754,155.71813,1.59E+14,4.31E+13,0.28,0.076,4.76E+13,1.29E+13
400,180.12414,11.992278,0.04149249,12181.283,123.22013,0.86919696,11,551.62185,-120.86256,107.06336,1.59E+14,6.35E+13,0.06,0.024,1.70E+13,6.79E+12
401,216.68093,16.673934,0.05278399,15407.161,156.34291,0.86599841,88,521.6951,-55.120432,65.735323,1.59E+14,4.31E+13,0.5,0.136,8.25E+13,2.25E+13
402,213.43219,43.662512,0.0893858,25603.92,262.48908,0.85530932,22,491.42872,-115.27368,168.75098,1.58E+14,5.70E+13,0.1,0.036,2.25E+13,8.08E+12
403,227.97059,17.534822,0.1040753,29585.289,304.55896,0.85114614,11,480.87002,-187.0186,261.43428,1.58E+14,5.50E+13,0.38,0.132,6.31E+13,2.19E+13
404,112.51099,43.912245,0.06813511,19732.024,201.08995,0.86110926,22,527.70345,-128.76311,163.09465,1.58E+14,4.75E+13,0.4,0.12,6.56E+13,1.97E+13
405,184.67829,48.784998,0.044756158,13117.587,132.81201,0.86735083,21,517.53368,-170.43167,203.86708,1.58E+14,5.93E+13,0.32,0.12,5.26E+13,1.97E+13
406,7.0809614,13.929731,0.1415334,39454.086,410.44869,0.84009262,22,441.44261,-118.84809,181.42021,1.58E+14,4.49E+13,0.31,0.088,5.26E+13,1.49E+13
407,247.69572,13.485243,0.086928741,24931.798,255.42243,0.85480514,13,447.40308,-106.31462,120.29484,1.58E+14,5.21E+13,0.23,0.076,3.99E+13,1.32E+13
408,187.32877,6.2686824,0.084325472,24217.744,247.926,0.85499243,13,441.82814,-113.48823,159.51829,1.57E+14,5.18E+13,0.17,0.056,3.16E+13,1.04E+13
409,217.22612,32.623145,0.1301025,36485.366,378.3471,0.84195001,10,498.64601,-137.9602,213.57283,1.57E+14,4.19E+13,0.78,0.208,1.43E+14,3.80E+13
410,334.72506,-2.9836586,0.09162377,26214.569,268.91819,0.85275373,10,591.34544,-347.48985,193.75742,1.57E+14,6.29E+13,0.17,0.068,3.16E+13,1.26E+13
411,129.55097,51.901035,0.11475955,32441.544,334.96589,0.84611185,22,529.04748,-174.06574,216.42612,1.57E+14,4.94E+13,0.14,0.044,2.77E+13,8.72E+12
412,227.90034,19.203921,0.081851486,23537.303,240.793,0.85383447,8,500.75293,-153.09256,160.10095,1.56E+14,6.25E+13,0.03,0.012,1.25E+13,5.00E+12
413,174.34561,57.132441,0.11613615,32807.143,338.87184,0.84417809,13,578.88331,-182.59838,224.3833,1.56E+14,5.29E+13,0.13,0.044,2.63E+13,8.90E+12
414,224.49973,11.306427,0.12325363,34688.662,359.02384,0.84206974,10,491.58166,-235.6312,299.38712,1.56E+14,5.11E+13,0.11,0.036,2.37E+13,7.75E+12
415,122.93164,40.252972,0.12294207,34606.606,358.14321,0.84156216,8,386.77326,-155.47756,208.65571,1.56E+14,6.86E+13,0.1,0.044,2.23E+13,9.82E+12
416,156.48182,11.845277,0.1072585,30439.738,313.63517,0.84578194,8,647.52765,-193.21686,259.6498,1.56E+14,8.01E+13,0.07,0.036,1.83E+13,9.39E+12
417,131.25639,27.805178,0.1067999,30316.82,312.32846,0.84489486,13,510.19913,-151.67261,227.00192,1.55E+14,6.98E+13,0.08,0.036,1.95E+13,8.79E+12
418,199.0528,7.0301185,0.04943758,14455.082,146.5449,0.86068171,39,552.29619,-88.111044,130.68192,1.55E+14,4.66E+13,0.16,0.048,2.97E+13,8.90E+12
419,144.03445,11.01482,0.06805094,19708.501,200.8455,0.85487907,14,525.41811,-103.10324,144.56492,1.55E+14,5.92E+13,0.23,0.088,3.92E+13,1.50E+13
420,186.73781,62.592805,0.1071975,30423.391,313.46137,0.843565,7,464.84362,-143.08127,147.76943,1.55E+14,6.87E+13,0.18,0.08,3.27E+13,1.45E+13
421,125.2143,7.855856,0.1100741,31193.054,321.65126,0.84251925,16,478.58046,-157.20316,254.83179,1.54E+14,5.56E+13,0.3,0.108,4.97E+13,1.79E+13
422,215.43583,17.771282,0.05177118,15119.36,153.37913,0.85849411,34,481.28759,-66.374854,101.55661,1.54E+14,4.94E+13,0.05,0.016,1.52E+13,4.88E+12
423,152.43112,18.459893,0.1160529,32785.049,338.6357,0.84050029,12,716.95509,-194.54198,189.90865,1.54E+14,5.55E+13,0.2,0.072,3.54E+13,1.27E+13
424,218.67708,17.478681,0.093572915,26745.213,274.51183,0.8467076,23,452.42514,-72.406425,88.909653,1.54E+14,4.05E+13,0.32,0.084,5.24E+13,1.38E+13
425,154.80333,22.649556,0.1112674,31511.627,325.04522,0.84164503,17,571.23209,-129.93095,169.91749,1.54E+14,5.14E+13,0.3,0.1,4.97E+13,1.66E+13
426,226.96002,8.2783081,0.078287264,22553.836,230.5015,0.85081346,22,494.93668,-83.594044,134.32021,1.54E+14,4.37E+13,0.72,0.204,1.25E+14,3.54E+13
427,176.34244,15.495345,0.06830177,19778.593,201.57394,0.85340177,44,517.83393,-91.9252,120.57964,1.54E+14,4.48E+13,0.22,0.064,3.77E+13,1.10E+13
428,191.45293,33.389401,0.1331434,37278.777,386.90517,0.83427254,8,478.90195,-215.20628,248.2354,1.53E+14,6.90E+13,0.16,0.072,3.00E+13,1.35E+13
429,164.47385,40.992699,0.1291827,36244.855,375.75589,0.83532852,11,507.43553,-129.53468,191.43974,1.53E+14,5.75E+13,0.32,0.12,5.28E+13,1.98E+13
430,152.39397,44.749684,0.143045,39843.864,414.67975,0.83123845,8,651.73898,-176.7658,269.69909,1.53E+14,7.05E+13,0.2,0.092,3.55E+13,1.63E+13
431,358.82656,-0.17600519,0.17988061,49142.259,516.77031,0.82052918,10,394.09099,-177.27888,221.39289,1.53E+14,5.52E+13,0.1,0.036,2.23E+13,8.02E+12
432,161.72662,45.091459,0.1022755,29100.872,299.42085,0.84212948,14,563.15166,-131.29945,170.91432,1.53E+14,6.12E+13,0.14,0.056,2.71E+13,1.08E+13
433,203.72229,38.312051,0.061152491,17773.486,180.77704,0.85317905,23,410.49204,-101.56444,86.587592,1.53E+14,3.70E+13,0.81,0.196,1.43E+14,3.46E+13
434,332.43608,-7.9055114,0.1151151,32536.024,335.97499,0.83754625,11,484.50263,-167.68278,262.62781,1.52E+14,5.47E+13,0.29,0.104,4.79E+13,1.72E+13
435,163.46181,54.831967,0.072101785,20838.195,212.5989,0.84920472,49,478.90918,-68.726324,104.00214,1.52E+14,4.76E+13,0.32,0.1,5.17E+13,1.61E+13
436,207.10859,32.239393,0.08247409,23708.713,242.58891,0.84580145,23,477.07932,-95.935513,149.76493,1.52E+14,6.08E+13,0.14,0.056,2.68E+13,1.07E+13
437,209.1686,23.216078,0.06374557,18502.499,188.32843,0.84988223,34,533.30383,-65.752216,86.700232,1.51E+14,4.24E+13,0.2,0.056,3.45E+13,9.65E+12
438,240.22116,53.949324,0.1071953,30422.802,313.45511,0.83767508,15,458.27042,-138.82515,116.75075,1.51E+14,4.54E+13,0.52,0.156,8.53E+13,2.56E+13
439,235.17852,15.823627,0.1463841,40702.569,424.01446,0.82615172,8,593.49045,-259.25669,325.39078,1.51E+14,7.38E+13,0.09,0.044,2.06E+13,1.01E+13
440,122.56572,5.8671724,0.07312252,21122.091,215.55691,0.84582431,16,462.55815,-116.4269,161.03149,1.51E+14,5.69E+13,0.18,0.068,3.18E+13,1.20E+13
441,197.82909,48.524795,0.14041853,39166.189,407.32602,0.8267972,22,550.37193,-167.21421,179.98166,1.50E+14,6.62E+13,0.1,0.044,2.18E+13,9.58E+12
442,178.11629,3.4670912,0.08051212,23168.175,236.92775,0.84285768,15,477.30243,-109.35494,203.72664,1.50E+14,5.15E+13,0.28,0.096,4.54E+13,1.56E+13
443,185.52276,27.04948,0.07981509,22975.864,234.91521,0.8426001,10,402.16942,-221.22376,252.19782,1.50E+14,5.43E+13,0.21,0.076,3.57E+13,1.29E+13
444,179.61906,26.483721,0.13773158,38470.87,399.79274,0.82626806,10,472.62456,-122.69123,172.63524,1.50E+14,6.29E+13,0.2,0.084,3.48E+13,1.46E+13
445,150.33057,28.863473,0.088515279,25365.995,259.98638,0.83970067,10,544.72058,-115.42022,162.36669,1.50E+14,6.73E+13,0.08,0.036,1.89E+13,8.51E+12
446,238.84804,28.999391,0.077127571,22233.037,227.1491,0.84243842,31,424.73442,-78.99668,122.8295,1.49E+14,4.48E+13,0.16,0.048,2.90E+13,8.71E+12
447,191.84727,59.215277,0.15024644,41691.874,434.79199,0.82159528,8,394.53034,-112.24871,118.86039,1.49E+14,5.22E+13,0.16,0.056,2.95E+13,1.03E+13
448,162.13783,18.931439,0.13532925,37847.452,393.04867,0.82578689,11,451.61537,-215.80812,253.07984,1.49E+14,7.34E+13,0.13,0.064,2.55E+13,1.25E+13
449,140.88048,22.308147,0.03119562,9206.4064,92.861409,0.8542203,55,497.41971,-70.111377,81.179751,1.49E+14,4.13E+13,0.13,0.036,2.49E+13,6.90E+12
450,117.34773,52.049142,0.0690207,19979.389,203.66132,0.84399486,43,464.11704,-93.705319,128.3975,1.49E+14,3.83E+13,0.14,0.036,2.64E+13,6.78E+12
451,226.26847,21.386536,0.063525479,18440.701,187.68786,0.84508055,19,466.79367,-167.57629,278.82802,1.49E+14,4.63E+13,0.45,0.14,7.11E+13,2.21E+13
452,174.9748,-3.538601,0.06146933,17862.668,181.70022,0.84547746,16,486.37941,-110.53297,209.51353,1.49E+14,5.21E+13,0.16,0.056,2.88E+13,1.01E+13
453,134.14218,5.8937295,0.09441999,26975.477,276.94108,0.83627469,18,456.34646,-139.66526,230.22639,1.49E+14,5.63E+13,0.19,0.072,3.29E+13,1.25E+13
454,131.20486,62.15628,0.12200268,34359.031,355.48719,0.8281239,9,370.72016,-83.918117,95.372385,1.48E+14,8.31E+13,0.05,0.028,1.49E+13,8.35E+12
455,170.17561,53.792408,0.10365125,29471.241,303.34878,0.83294269,26,498.39207,-84.509471,101.51764,1.48E+14,3.95E+13,0.15,0.04,2.77E+13,7.40E+12
456,240.1013,33.247187,0.08879925,25443.632,260.8029,0.83689595,18,584.57982,-118.01906,153.22934,1.48E+14,3.56E+13,0.1,0.024,2.13E+13,5.11E+12
457,46.638973,-0.096319853,0.1097837,31115.464,320.825,0.83099623,54,494.64638,-61.76157,74.700793,1.48E+14,4.68E+13,0.19,0.06,3.30E+13,1.04E+13
458,169.10526,55.280016,0.14039766,39160.797,407.26755,0.82235085,6,384.44026,-308.06221,166.03446,1.48E+14,8.88E+13,0.1,0.06,2.15E+13,1.29E+13
459,178.16732,37.2753,0.16483705,45390.991,475.31254,0.81485835,12,513.76102,-112.04728,184.10427,1.48E+14,4.67E+13,0.43,0.136,6.99E+13,2.21E+13
460,10.741797,15.239808,0.078690575,22665.309,231.66694,0.83699553,36,461.5539,-89.291443,134.99042,1.47E+14,5.03E+13,0.28,0.096,4.47E+13,1.53E+13
461,339.57892,-0.9941285,0.128902,36171.408,374.96487,0.82296948,12,509.85526,-144.64494,167.53318,1.47E+14,5.45E+13,0.28,0.104,4.53E+13,1.68E+13
462,183.65043,5.4497726,0.078503624,22613.643,231.12674,0.83661673,14,337.42714,-86.637898,118.04319,1.47E+14,5.02E+13,0.14,0.048,2.61E+13,8.94E+12
463,235.70125,41.770954,0.14167715,39491.181,410.8512,0.81913094,10,480.57541,-139.66287,161.95399,1.47E+14,5.57E+13,0.41,0.156,6.56E+13,2.50E+13
464,260.55618,30.771173,0.04630921,13562.022,137.37123,0.84474385,34,501.793,-88.866832,132.51136,1.46E+14,4.23E+13,0.18,0.052,3.09E+13,8.92E+12
465,7.365544,-0.197116,0.06049779,17589.109,178.86898,0.84075169,85,505.96795,-88.936943,128.01888,1.46E+14,4.05E+13,0.26,0.072,4.16E+13,1.15E+13
466,338.81021,-1.14613,0.089536975,25645.216,262.92359,0.83216966,35,483.72076,-100.05671,156.3031,1.46E+14,3.89E+13,0.15,0.04,2.73E+13,7.28E+12
467,214.3632,1.9884822,0.054387835,15862.285,161.03333,0.8407793,57,528.05605,-68.952011,93.439836,1.45E+14,4.15E+13,0.42,0.12,6.49E+13,1.86E+13
468,245.00332,10.139553,0.0993688,28316.535,291.11306,0.82857925,21,470.76329,-161.86941,251.39546,1.45E+14,5.81E+13,0.3,0.12,4.75E+13,1.90E+13
